	0.276237	71.2082	54.7161	55.7935	72.0512	48.9649	20	0	0	20	0
	0.277227	71.1822	54.6806	55.7595	72.0277	48.9509	20	0	0	20	0
	0.278217	71.1565	54.6458	55.7262	72.0045	48.9369	20	0	0	20	0
	0.279207	71.1313	54.6118	55.6935	71.9817	48.9231	20	0	0	20	0
	0.280198	71.1065	54.5784	55.6615	71.9592	48.9093	20	0	0	20	0
	0.281188	71.082	54.5456	55.6301	71.9371	48.8957	20	0	0	20	0
	0.282178	71.058	54.5135	55.5992	71.9152	48.8822	20	0	0	20	0
	0.283168	71.0343	54.482	55.569	71.8938	48.8688	20	0	0	20	0
	0.284158	71.011	54.451	55.5393	71.8726	48.8555	20	0	0	20	0
	0.285148	70.988	54.4207	55.5101	71.8517	48.8423	20	0	0	20	0
	0.286138	70.9654	54.3909	55.4815	71.8311	48.8293	20	0	0	20	0
	0.287128	70.9432	54.3617	55.4534	71.8109	48.8163	20	0	0	20	0
	0.288118	70.9212	54.333	55.4258	71.7909	48.8034	20	0	0	20	0
	0.289108	70.8997	54.3048	55.3987	71.7712	48.7907	20	0	0	20	0
	0.290098	70.8784	54.2771	55.3721	71.7518	48.778	20	0	0	20	0
	0.291089	70.8574	54.25	55.3459	71.7326	48.7655	20	0	0	20	0
	0.292079	70.8368	54.2232	55.3202	71.7138	48.753	20	0	0	20	0
	0.293069	70.8164	54.197	55.2949	71.6952	48.7407	20	0	0	20	0
	0.294059	70.7964	54.1712	55.2701	71.6768	48.7285	20	0	0	20	0
	0.295049	70.7766	54.1459	55.2456	71.6587	48.7164	20	0	0	20	0
	0.296039	70.7572	54.1209	55.2216	71.6409	48.7043	20	0	0	20	0
	0.297029	70.738	54.0964	55.198	71.6233	48.6924	20	0	0	20	0
	0.298019	70.7191	54.0723	55.1748	71.6059	48.6806	20	0	0	20	0
	0.299009	70.7004	54.0487	55.1519	71.5888	48.6689	20	0	0	20	0
	0.3	67.5084	54.0219	55.1136	68.3859	48.6572	0	0	0	0	0
	0.30099	65.6906	53.9887	55.0533	66.5418	48.6457	0	0	0	0	0
	0.30198	64.3097	53.9465	54.9708	65.1214	48.6343	0	0	0	0	0
	0.30297	63.1507	53.8943	54.8685	63.9132	48.6229	0	0	0	0	0
	0.30396	62.1348	53.8323	54.7502	62.842	48.6117	0	0	0	0	0
	0.30495	61.225	53.7611	54.6197	61.8741	48.6004	0	0	0	0	0
	0.305941	60.4009	53.6819	54.4802	60.9913	48.5891	0	0	0	0	0
	0.306931	59.6492	53.5961	54.3349	60.182	48.5778	0	0	0	0	0
	0.307921	58.9607	53.5047	54.186	59.4379	48.5664	0	0	0	0	0
	0.308911	58.3278	53.4092	54.0354	58.7523	48.5548	0	0	0	0	0
	0.309901	57.7446	53.3104	53.8846	58.1197	48.5431	0	0	0	0	0
	0.310891	57.2059	53.2093	53.7346	57.535	48.5312	0	0	0	0	0
	0.311881	56.7074	53.1067	53.5863	56.9939	48.519	0	0	0	0	0
	0.312871	56.2452	53.0032	53.4403	56.4924	48.5066	0	0	0	0	0
	0.313861	55.8159	52.8993	53.297	56.0271	48.4938	0	0	0	0	0
	0.314851	55.4166	52.7954	53.1567	55.5948	48.4807	0	0	0	0	0
	0.315841	55.0444	52.6919	53.0196	55.1926	48.4673	0	0	0	0	0
	0.316832	54.6972	52.5892	52.8857	54.8179	48.4536	0	0	0	0	0
	0.317822	54.3726	52.4873	52.7552	54.4684	48.4395	0	0	0	0	0
	0.318812	54.0689	52.3865	52.628	54.142	48.425	0	0	0	0	0
	0.319802	53.7842	52.2869	52.5041	53.8368	48.4102	0	0	0	0	0
	0.320792	53.517	52.1886	52.3834	53.5509	48.3951	0	0	0	0	0
	0.321782	53.2659	52.0917	52.2659	53.2829	48.3796	0	0	0	0	0
	0.322772	53.0296	51.9963	52.1515	53.0313	48.3638	0	0	0	0	0
	0.323762	52.8069	51.9024	52.0402	52.7948	48.3477	0	0	0	0	0
	0.324752	52.5967	51.8099	51.9317	52.5721	48.3312	0	0	0	0	0
	0.325742	52.3982	51.719	51.8261	52.3623	48.3145	0	0	0	0	0
	0.326733	52.2103	51.6297	51.7231	52.1643	48.2974	0	0	0	0	0
	0.327723	52.0324	51.5418	51.6228	51.9771	48.2801	0	0	0	0	0
	0.328713	51.8636	51.4555	51.525	51.8001	48.2625	0	0	0	0	0
	0.329703	51.7033	51.3706	51.4296	51.6324	48.2446	0	0	0	0	0
	0.330693	51.5509	51.2873	51.3365	51.4733	48.2265	0	0	0	0	0
	0.331683	51.4058	51.2054	51.2457	51.3222	48.2082	0	0	0	0	0
